O*NET-SOC Code,Element ID,Element Name,Scale ID,Data Value,Title
19-4051.00,2.B.3.a,Operations Analysis,IM,1.62,Nuclear Technicians
19-4051.00,2.B.3.b,Technology Design,IM,1.88,Nuclear Technicians
19-4051.00,2.B.3.c,Equipment Selection,IM,2.62,Nuclear Technicians
19-4051.00,2.B.3.d,Installation,IM,1.38,Nuclear Technicians
19-4051.00,2.B.3.e,Programming,IM,2.12,Nuclear Technicians
19-4051.00,2.B.3.g,Operations Monitoring,IM,3.88,Nuclear Technicians
19-4051.00,2.B.3.h,Operation and Control,IM,3.25,Nuclear Technicians
19-4051.00,2.B.3.j,Equipment Maintenance,IM,2.88,Nuclear Technicians
19-4051.00,2.B.3.k,Troubleshooting,IM,3.25,Nuclear Technicians
19-4051.00,2.B.3.l,Repairing,IM,2.88,Nuclear Technicians
19-4051.00,2.B.3.m,Quality Control Analysis,IM,3.50,Nuclear Technicians
19-4051.00,2.B.4.e,Judgment and Decision Making,IM,3.25,Nuclear Technicians
19-4051.00,2.B.4.g,Systems Analysis,IM,2.75,Nuclear Technicians
19-4051.00,2.B.4.h,Systems Evaluation,IM,3.00,Nuclear Technicians
19-4051.00,2.B.5.a,Time Management,IM,3.00,Nuclear Technicians
19-4051.00,2.B.5.b,Management of Financial Resources,IM,1.75,Nuclear Technicians
19-4051.00,2.B.5.c,Management of Material Resources,IM,1.88,Nuclear Technicians
19-4051.00,2.B.5.d,Management of Personnel Resources,IM,2.38,Nuclear Technicians
19-4051.02,2.A.1.a,Reading Comprehension,IM,3.75,Nuclear Monitoring Technicians
19-4051.02,2.A.1.b,Active Listening,IM,3.88,Nuclear Monitoring Technicians
19-4051.02,2.A.1.c,Writing,IM,3.12,Nuclear Monitoring Technicians
19-4051.02,2.A.1.d,Speaking,IM,3.50,Nuclear Monitoring Technicians
19-4051.02,2.A.1.e,Mathematics,IM,3.12,Nuclear Monitoring Technicians
19-4051.02,2.A.1.f,Science,IM,3.12,Nuclear Monitoring Technicians
19-4051.02,2.A.2.a,Critical Thinking,IM,3.88,Nuclear Monitoring Technicians
19-4051.02,2.A.2.b,Active Learning,IM,3.00,Nuclear Monitoring Technicians
19-4051.02,2.A.2.c,Learning Strategies,IM,3.12,Nuclear Monitoring Technicians
19-4051.02,2.A.2.d,Monitoring,IM,3.88,Nuclear Monitoring Technicians
19-4051.02,2.B.1.a,Social Perceptiveness,IM,3.00,Nuclear Monitoring Technicians
19-4051.02,2.B.1.b,Coordination,IM,3.00,Nuclear Monitoring Technicians
19-4051.02,2.B.1.c,Persuasion,IM,2.88,Nuclear Monitoring Technicians
19-4051.02,2.B.1.d,Negotiation,IM,2.75,Nuclear Monitoring Technicians
19-4051.02,2.B.1.e,Instructing,IM,3.25,Nuclear Monitoring Technicians
19-4051.02,2.B.1.f,Service Orientation,IM,2.88,Nuclear Monitoring Technicians
19-4051.02,2.B.2.i,Complex Problem Solving,IM,3.12,Nuclear Monitoring Technicians
19-4051.02,2.B.3.a,Operations Analysis,IM,1.25,Nuclear Monitoring Technicians
19-4051.02,2.B.3.b,Technology Design,IM,1.62,Nuclear Monitoring Technicians
19-4051.02,2.B.3.c,Equipment Selection,IM,1.50,Nuclear Monitoring Technicians
19-4051.02,2.B.3.d,Installation,IM,1.00,Nuclear Monitoring Technicians
19-4051.02,2.B.3.e,Programming,IM,1.50,Nuclear Monitoring Technicians
19-4051.02,2.B.3.g,Operations Monitoring,IM,3.75,Nuclear Monitoring Technicians
19-4051.02,2.B.3.h,Operation and Control,IM,2.75,Nuclear Monitoring Technicians
19-4051.02,2.B.3.j,Equipment Maintenance,IM,2.12,Nuclear Monitoring Technicians
19-4051.02,2.B.3.k,Troubleshooting,IM,2.75,Nuclear Monitoring Technicians
19-4051.02,2.B.3.l,Repairing,IM,1.62,Nuclear Monitoring Technicians
19-4051.02,2.B.3.m,Quality Control Analysis,IM,3.12,Nuclear Monitoring Technicians
19-4051.02,2.B.4.e,Judgment and Decision Making,IM,3.38,Nuclear Monitoring Technicians
19-4051.02,2.B.4.g,Systems Analysis,IM,3.00,Nuclear Monitoring Technicians
19-4051.02,2.B.4.h,Systems Evaluation,IM,2.50,Nuclear Monitoring Technicians
19-4051.02,2.B.5.a,Time Management,IM,3.00,Nuclear Monitoring Technicians
19-4051.02,2.B.5.b,Management of Financial Resources,IM,2.00,Nuclear Monitoring Technicians
19-4051.02,2.B.5.c,Management of Material Resources,IM,2.00,Nuclear Monitoring Technicians
19-4051.02,2.B.5.d,Management of Personnel Resources,IM,2.75,Nuclear Monitoring Technicians
19-4061.00,2.A.1.a,Reading Comprehension,IM,4.00,Social Science Research Assistants
19-4061.00,2.A.1.b,Active Listening,IM,3.75,Social Science Research Assistants
19-4061.00,2.A.1.c,Writing,IM,3.75,Social Science Research Assistants
19-4061.00,2.A.1.d,Speaking,IM,3.38,Social Science Research Assistants
19-4061.00,2.A.1.e,Mathematics,IM,3.12,Social Science Research Assistants
19-4061.00,2.A.1.f,Science,IM,3.25,Social Science Research Assistants
19-4061.00,2.A.2.a,Critical Thinking,IM,3.75,Social Science Research Assistants
19-4061.00,2.A.2.b,Active Learning,IM,3.12,Social Science Research Assistants
19-4061.00,2.A.2.c,Learning Strategies,IM,3.00,Social Science Research Assistants
19-4061.00,2.A.2.d,Monitoring,IM,2.88,Social Science Research Assistants
19-4061.00,2.B.1.a,Social Perceptiveness,IM,2.88,Social Science Research Assistants
19-4061.00,2.B.1.b,Coordination,IM,2.88,Social Science Research Assistants
19-4061.00,2.B.1.c,Persuasion,IM,2.50,Social Science Research Assistants
19-4061.00,2.B.1.d,Negotiation,IM,2.38,Social Science Research Assistants
19-4061.00,2.B.1.e,Instructing,IM,2.62,Social Science Research Assistants
19-4061.00,2.B.1.f,Service Orientation,IM,2.38,Social Science Research Assistants
19-4061.00,2.B.2.i,Complex Problem Solving,IM,3.38,Social Science Research Assistants
19-4061.00,2.B.3.a,Operations Analysis,IM,2.00,Social Science Research Assistants
19-4061.00,2.B.3.b,Technology Design,IM,1.75,Social Science Research Assistants
19-4061.00,2.B.3.c,Equipment Selection,IM,1.38,Social Science Research Assistants
19-4061.00,2.B.3.d,Installation,IM,1.00,Social Science Research Assistants
19-4061.00,2.B.3.e,Programming,IM,2.62,Social Science Research Assistants
19-4061.00,2.B.3.g,Operations Monitoring,IM,2.12,Social Science Research Assistants
19-4061.00,2.B.3.h,Operation and Control,IM,1.62,Social Science Research Assistants
19-4061.00,2.B.3.j,Equipment Maintenance,IM,1.00,Social Science Research Assistants
19-4061.00,2.B.3.k,Troubleshooting,IM,1.75,Social Science Research Assistants
19-4061.00,2.B.3.l,Repairing,IM,1.00,Social Science Research Assistants
19-4061.00,2.B.3.m,Quality Control Analysis,IM,2.50,Social Science Research Assistants
19-4061.00,2.B.4.e,Judgment and Decision Making,IM,3.12,Social Science Research Assistants
19-4061.00,2.B.4.g,Systems Analysis,IM,3.00,Social Science Research Assistants
19-4061.00,2.B.4.h,Systems Evaluation,IM,2.88,Social Science Research Assistants
19-4061.00,2.B.5.a,Time Management,IM,2.88,Social Science Research Assistants
19-4061.00,2.B.5.b,Management of Financial Resources,IM,1.75,Social Science Research Assistants
19-4061.00,2.B.5.c,Management of Material Resources,IM,2.00,Social Science Research Assistants
19-4061.00,2.B.5.d,Management of Personnel Resources,IM,2.38,Social Science Research Assistants
19-4071.00,2.A.1.a,Reading Comprehension,IM,3.38,Forest and Conservation Technicians
19-4071.00,2.A.1.b,Active Listening,IM,3.75,Forest and Conservation Technicians
19-4071.00,2.A.1.c,Writing,IM,3.00,Forest and Conservation Technicians
19-4071.00,2.A.1.d,Speaking,IM,3.25,Forest and Conservation Technicians
19-4071.00,2.A.1.e,Mathematics,IM,2.75,Forest and Conservation Technicians
19-4071.00,2.A.1.f,Science,IM,2.75,Forest and Conservation Technicians
19-4071.00,2.A.2.a,Critical Thinking,IM,3.75,Forest and Conservation Technicians
19-4071.00,2.A.2.b,Active Learning,IM,3.00,Forest and Conservation Technicians
19-4071.00,2.A.2.c,Learning Strategies,IM,3.00,Forest and Conservation Technicians
19-4071.00,2.A.2.d,Monitoring,IM,3.12,Forest and Conservation Technicians
19-4071.00,2.B.1.a,Social Perceptiveness,IM,3.12,Forest and Conservation Technicians
19-4071.00,2.B.1.b,Coordination,IM,3.12,Forest and Conservation Technicians
19-4071.00,2.B.1.c,Persuasion,IM,2.88,Forest and Conservation Technicians
19-4071.00,2.B.1.d,Negotiation,IM,2.25,Forest and Conservation Technicians
19-4071.00,2.B.1.e,Instructing,IM,3.12,Forest and Conservation Technicians
19-4071.00,2.B.1.f,Service Orientation,IM,3.00,Forest and Conservation Technicians
19-4071.00,2.B.2.i,Complex Problem Solving,IM,3.00,Forest and Conservation Technicians
19-4071.00,2.B.3.a,Operations Analysis,IM,1.88,Forest and Conservation Technicians
19-4071.00,2.B.3.b,Technology Design,IM,2.00,Forest and Conservation Technicians
19-4071.00,2.B.3.c,Equipment Selection,IM,2.12,Forest and Conservation Technicians
19-4071.00,2.B.3.d,Installation,IM,1.25,Forest and Conservation Technicians
19-4071.00,2.B.3.e,Programming,IM,2.00,Forest and Conservation Technicians
19-4071.00,2.B.3.g,Operations Monitoring,IM,2.88,Forest and Conservation Technicians
19-4071.00,2.B.3.h,Operation and Control,IM,2.75,Forest and Conservation Technicians
19-4071.00,2.B.3.j,Equipment Maintenance,IM,2.00,Forest and Conservation Technicians
19-4071.00,2.B.3.k,Troubleshooting,IM,2.00,Forest and Conservation Technicians
19-4071.00,2.B.3.l,Repairing,IM,2.00,Forest and Conservation Technicians
19-4071.00,2.B.3.m,Quality Control Analysis,IM,2.62,Forest and Conservation Technicians
19-4071.00,2.B.4.e,Judgment and Decision Making,IM,3.25,Forest and Conservation Technicians
19-4071.00,2.B.4.g,Systems Analysis,IM,3.00,Forest and Conservation Technicians
19-4071.00,2.B.4.h,Systems Evaluation,IM,2.75,Forest and Conservation Technicians
19-4071.00,2.B.5.a,Time Management,IM,3.25,Forest and Conservation Technicians
19-4071.00,2.B.5.b,Management of Financial Resources,IM,2.00,Forest and Conservation Technicians
19-4071.00,2.B.5.c,Management of Material Resources,IM,2.00,Forest and Conservation Technicians
19-4071.00,2.B.5.d,Management of Personnel Resources,IM,2.88,Forest and Conservation Technicians
19-4092.00,2.A.1.a,Reading Comprehension,IM,4.00,Forensic Science Technicians
19-4092.00,2.A.1.b,Active Listening,IM,4.00,Forensic Science Technicians
19-4092.00,2.A.1.c,Writing,IM,4.00,Forensic Science Technicians
19-4092.00,2.A.1.d,Speaking,IM,4.00,Forensic Science Technicians
19-4092.00,2.A.1.e,Mathematics,IM,2.75,Forensic Science Technicians
19-4092.00,2.A.1.f,Science,IM,3.25,Forensic Science Technicians
19-4092.00,2.A.2.a,Critical Thinking,IM,4.00,Forensic Science Technicians
19-4092.00,2.A.2.b,Active Learning,IM,3.38,Forensic Science Technicians
19-4092.00,2.A.2.c,Learning Strategies,IM,3.00,Forensic Science Technicians
19-4092.00,2.A.2.d,Monitoring,IM,3.25,Forensic Science Technicians
19-4092.00,2.B.1.a,Social Perceptiveness,IM,3.25,Forensic Science Technicians
19-4092.00,2.B.1.b,Coordination,IM,3.12,Forensic Science Technicians
19-4092.00,2.B.1.c,Persuasion,IM,2.75,Forensic Science Technicians
19-4092.00,2.B.1.d,Negotiation,IM,2.38,Forensic Science Technicians
19-4092.00,2.B.1.e,Instructing,IM,2.75,Forensic Science Technicians
19-4092.00,2.B.1.f,Service Orientation,IM,3.00,Forensic Science Technicians
19-4092.00,2.B.2.i,Complex Problem Solving,IM,3.62,Forensic Science Technicians
19-4092.00,2.B.3.a,Operations Analysis,IM,1.62,Forensic Science Technicians
19-4092.00,2.B.3.b,Technology Design,IM,1.38,Forensic Science Technicians
19-4092.00,2.B.3.c,Equipment Selection,IM,2.00,Forensic Science Technicians
19-4092.00,2.B.3.d,Installation,IM,1.00,Forensic Science Technicians
19-4092.00,2.B.3.e,Programming,IM,1.50,Forensic Science Technicians
19-4092.00,2.B.3.g,Operations Monitoring,IM,2.75,Forensic Science Technicians
19-4092.00,2.B.3.h,Operation and Control,IM,2.62,Forensic Science Technicians
19-4092.00,2.B.3.j,Equipment Maintenance,IM,1.62,Forensic Science Technicians
19-4092.00,2.B.3.k,Troubleshooting,IM,2.00,Forensic Science Technicians
19-4092.00,2.B.3.l,Repairing,IM,1.50,Forensic Science Technicians
19-4092.00,2.B.3.m,Quality Control Analysis,IM,2.50,Forensic Science Technicians
19-4092.00,2.B.4.e,Judgment and Decision Making,IM,3.25,Forensic Science Technicians
19-4092.00,2.B.4.g,Systems Analysis,IM,3.00,Forensic Science Technicians
19-4092.00,2.B.4.h,Systems Evaluation,IM,3.00,Forensic Science Technicians
19-4092.00,2.B.5.a,Time Management,IM,3.00,Forensic Science Technicians
19-4092.00,2.B.5.b,Management of Financial Resources,IM,1.38,Forensic Science Technicians
19-4092.00,2.B.5.c,Management of Material Resources,IM,1.50,Forensic Science Technicians
19-4092.00,2.B.5.d,Management of Personnel Resources,IM,2.62,Forensic Science Technicians
19-4099.01,2.A.1.a,Reading Comprehension,IM,3.75,Quality Control Analysts
19-4099.01,2.A.1.b,Active Listening,IM,3.38,Quality Control Analysts
19-4099.01,2.A.1.c,Writing,IM,3.25,Quality Control Analysts
19-4099.01,2.A.1.d,Speaking,IM,3.12,Quality Control Analysts
19-4099.01,2.A.1.e,Mathematics,IM,3.00,Quality Control Analysts
19-4099.01,2.A.1.f,Science,IM,2.75,Quality Control Analysts
19-4099.01,2.A.2.a,Critical Thinking,IM,3.25,Quality Control Analysts
19-4099.01,2.A.2.b,Active Learning,IM,3.12,Quality Control Analysts
19-4099.01,2.A.2.c,Learning Strategies,IM,2.75,Quality Control Analysts
19-4099.01,2.A.2.d,Monitoring,IM,3.75,Quality Control Analysts
19-4099.01,2.B.1.a,Social Perceptiveness,IM,3.00,Quality Control Analysts
19-4099.01,2.B.1.b,Coordination,IM,2.75,Quality Control Analysts
19-4099.01,2.B.1.c,Persuasion,IM,2.25,Quality Control Analysts
19-4099.01,2.B.1.d,Negotiation,IM,2.38,Quality Control Analysts
19-4099.01,2.B.1.e,Instructing,IM,2.62,Quality Control Analysts
19-4099.01,2.B.1.f,Service Orientation,IM,2.75,Quality Control Analysts
19-4099.01,2.B.2.i,Complex Problem Solving,IM,3.38,Quality Control Analysts
19-4099.01,2.B.3.a,Operations Analysis,IM,2.00,Quality Control Analysts
19-4099.01,2.B.3.b,Technology Design,IM,1.62,Quality Control Analysts
19-4099.01,2.B.3.c,Equipment Selection,IM,1.88,Quality Control Analysts
19-4099.01,2.B.3.d,Installation,IM,1.50,Quality Control Analysts
19-4099.01,2.B.3.e,Programming,IM,1.75,Quality Control Analysts
19-4099.01,2.B.3.g,Operations Monitoring,IM,3.25,Quality Control Analysts
19-4099.01,2.B.3.h,Operation and Control,IM,2.75,Quality Control Analysts
19-4099.01,2.B.3.j,Equipment Maintenance,IM,2.12,Quality Control Analysts
19-4099.01,2.B.3.k,Troubleshooting,IM,3.00,Quality Control Analysts
19-4099.01,2.B.3.l,Repairing,IM,1.88,Quality Control Analysts
19-4099.01,2.B.3.m,Quality Control Analysis,IM,4.00,Quality Control Analysts
19-4099.01,2.B.4.e,Judgment and Decision Making,IM,3.00,Quality Control Analysts
19-4099.01,2.B.4.g,Systems Analysis,IM,3.00,Quality Control Analysts
19-4099.01,2.B.4.h,Systems Evaluation,IM,3.00,Quality Control Analysts
19-4099.01,2.B.5.a,Time Management,IM,3.00,Quality Control Analysts
19-4099.01,2.B.5.b,Management of Financial Resources,IM,1.50,Quality Control Analysts
19-4099.01,2.B.5.c,Management of Material Resources,IM,1.75,Quality Control Analysts
19-4099.01,2.B.5.d,Management of Personnel Resources,IM,1.88,Quality Control Analysts
19-4099.03,2.A.1.a,Reading Comprehension,IM,3.50,Remote Sensing Technicians
19-4099.03,2.A.1.b,Active Listening,IM,3.38,Remote Sensing Technicians
19-4099.03,2.A.1.c,Writing,IM,3.25,Remote Sensing Technicians
19-4099.03,2.A.1.d,Speaking,IM,3.50,Remote Sensing Technicians
19-4099.03,2.A.1.e,Mathematics,IM,3.50,Remote Sensing Technicians
19-4099.03,2.A.1.f,Science,IM,2.62,Remote Sensing Technicians
19-4099.03,2.A.2.a,Critical Thinking,IM,3.75,Remote Sensing Technicians
19-4099.03,2.A.2.b,Active Learning,IM,3.00,Remote Sensing Technicians
19-4099.03,2.A.2.c,Learning Strategies,IM,2.75,Remote Sensing Technicians
19-4099.03,2.A.2.d,Monitoring,IM,3.38,Remote Sensing Technicians
19-4099.03,2.B.1.a,Social Perceptiveness,IM,2.88,Remote Sensing Technicians
19-4099.03,2.B.1.b,Coordination,IM,3.12,Remote Sensing Technicians
19-4099.03,2.B.1.c,Persuasion,IM,2.50,Remote Sensing Technicians
19-4099.03,2.B.1.d,Negotiation,IM,2.50,Remote Sensing Technicians
19-4099.03,2.B.1.e,Instructing,IM,2.62,Remote Sensing Technicians
19-4099.03,2.B.1.f,Service Orientation,IM,2.50,Remote Sensing Technicians
19-4099.03,2.B.2.i,Complex Problem Solving,IM,3.25,Remote Sensing Technicians
19-4099.03,2.B.3.a,Operations Analysis,IM,2.00,Remote Sensing Technicians
19-4099.03,2.B.3.b,Technology Design,IM,1.88,Remote Sensing Technicians
19-4099.03,2.B.3.c,Equipment Selection,IM,2.12,Remote Sensing Technicians
19-4099.03,2.B.3.d,Installation,IM,1.12,Remote Sensing Technicians
19-4099.03,2.B.3.e,Programming,IM,2.75,Remote Sensing Technicians
19-4099.03,2.B.3.g,Operations Monitoring,IM,2.75,Remote Sensing Technicians
19-4099.03,2.B.3.h,Operation and Control,IM,2.38,Remote Sensing Technicians
19-4099.03,2.B.3.j,Equipment Maintenance,IM,2.12,Remote Sensing Technicians
19-4099.03,2.B.3.k,Troubleshooting,IM,2.38,Remote Sensing Technicians
19-4099.03,2.B.3.l,Repairing,IM,1.88,Remote Sensing Technicians
19-4099.03,2.B.3.m,Quality Control Analysis,IM,2.88,Remote Sensing Technicians
19-4099.03,2.B.4.e,Judgment and Decision Making,IM,3.38,Remote Sensing Technicians
19-4099.03,2.B.4.g,Systems Analysis,IM,3.38,Remote Sensing Technicians
19-4099.03,2.B.4.h,Systems Evaluation,IM,2.75,Remote Sensing Technicians
19-4099.03,2.B.5.a,Time Management,IM,2.88,Remote Sensing Technicians
19-4099.03,2.B.5.b,Management of Financial Resources,IM,1.88,Remote Sensing Technicians
19-4099.03,2.B.5.c,Management of Material Resources,IM,2.12,Remote Sensing Technicians
19-4099.03,2.B.5.d,Management of Personnel Resources,IM,2.62,Remote Sensing Technicians
19-5011.00,2.A.1.a,Reading Comprehension,IM,4.00,Occupational Health and Safety Specialists
19-5011.00,2.A.1.b,Active Listening,IM,4.00,Occupational Health and Safety Specialists
19-5011.00,2.A.1.c,Writing,IM,4.00,Occupational Health and Safety Specialists
19-5011.00,2.A.1.d,Speaking,IM,4.00,Occupational Health and Safety Specialists
19-5011.00,2.A.1.e,Mathematics,IM,3.00,Occupational Health and Safety Specialists
19-5011.00,2.A.1.f,Science,IM,2.75,Occupational Health and Safety Specialists
19-5011.00,2.A.2.a,Critical Thinking,IM,3.75,Occupational Health and Safety Specialists
19-5011.00,2.A.2.b,Active Learning,IM,3.38,Occupational Health and Safety Specialists
19-5011.00,2.A.2.c,Learning Strategies,IM,3.00,Occupational Health and Safety Specialists
19-5011.00,2.A.2.d,Monitoring,IM,3.62,Occupational Health and Safety Specialists
19-5011.00,2.B.1.a,Social Perceptiveness,IM,3.75,Occupational Health and Safety Specialists
19-5011.00,2.B.1.b,Coordination,IM,3.00,Occupational Health and Safety Specialists
19-5011.00,2.B.1.c,Persuasion,IM,3.12,Occupational Health and Safety Specialists
19-5011.00,2.B.1.d,Negotiation,IM,2.88,Occupational Health and Safety Specialists
19-5011.00,2.B.1.e,Instructing,IM,3.25,Occupational Health and Safety Specialists
19-5011.00,2.B.1.f,Service Orientation,IM,3.00,Occupational Health and Safety Specialists
19-5011.00,2.B.2.i,Complex Problem Solving,IM,3.75,Occupational Health and Safety Specialists
19-5011.00,2.B.3.a,Operations Analysis,IM,3.00,Occupational Health and Safety Specialists
19-5011.00,2.B.3.b,Technology Design,IM,1.88,Occupational Health and Safety Specialists
19-5011.00,2.B.3.c,Equipment Selection,IM,2.00,Occupational Health and Safety Specialists
